SEIKO 2PAIRE STAR Unif 1.50   non traité stock;2T5SAA;SEI;4.25;6;0.25;2;23
SEIKO 2PAIRE STAR Unif 1.50   non traité stock;2T5SAA;SEI;4.25;6;2.25;4;23
SEIKO 2PAIRE STAR Unif 1.50  durci stock;2T5SAB;SEI;0;2;0;0;24
SEIKO 2PAIRE STAR Unif 1.50  durci stock;2T5SAB;SEI;0;2;0.25;2;24
SEIKO 2PAIRE STAR Unif 1.50  durci stock;2T5SAB;SEI;0;2;2.25;4;24
SEIKO 2PAIRE STAR Unif 1.50  durci stock;2T5SAB;SEI;2.25;4;0;0;24
SEIKO 2PAIRE STAR Unif 1.50  durci stock;2T5SAB;SEI;2.25;4;0.25;2;24
SEIKO 2PAIRE STAR Unif 1.50  durci stock;2T5SAB;SEI;2.25;4;2.25;4;24
SEIKO 2PAIRE STAR Unif 1.50  durci stock;2T5SAB;SEI;4.25;6;0;0;24
SEIKO 2PAIRE STAR Unif 1.50  durci stock;2T5SAB;SEI;4.25;6;0.25;2;24
SEIKO 2PAIRE STAR Unif 1.50  durci stock;2T5SAB;SEI;4.25;6;2.25;4;24
SEIKO 2PAIRE STAR Unif 1.50  durci stock;2T5SAB;SEI;6.25;8;0;0;24
SEIKO 2PAIRE STAR Unif 1.50  durci stock;2T5SAB;SEI;6.25;8;0.25;2;24
SEIKO 2PAIRE STAR Unif 1.50  SCC stock;2T5SAJ;SEI;0;2;0;0;27
SEIKO 2PAIRE STAR Unif 1.50  SCC stock;2T5SAJ;SEI;0;2;0.25;2;27
SEIKO 2PAIRE STAR Unif 1.50  SCC stock;2T5SAJ;SEI;2.25;4;0;0;27
SEIKO 2PAIRE STAR Unif 1.50  SCC stock;2T5SAJ;SEI;2.25;4;0.25;2;27
SEIKO 2PAIRE STAR Unif 1.50  SCC stock;2T5SAJ;SEI;4.25;6;0;0;27
SEIKO 2PAIRE STAR Unif 1.50  SCC stock;2T5SAJ;SEI;4.25;6;0.25;2;27
SEIKO 2PAIRE STAR Unif 1.50 Brun 85% stock;2T5SHA;SEI;0;2;0;0;32
SEIKO 2PAIRE STAR Unif 1.50 Brun 85% stock;2T5SHA;SEI;0;2;0.25;2;32
SEIKO 2PAIRE STAR Unif 1.50 Brun 85% stock;2T5SHA;SEI;0.25;2;0;0;32
SEIKO 2PAIRE STAR Unif 1.50 Brun 85% stock;2T5SHA;SEI;0.25;2;0.25;2;32
SEIKO 2PAIRE STAR Unif 1.50 Brun 85% stock;2T5SHA;SEI;2.25;4;0;0;26
SEIKO 2PAIRE STAR Unif 1.50 Brun 85% stock;2T5SHA;SEI;2.25;4;0.25;2;26
SEIKO 2PAIRE STAR Unif 1.50 Brun 85% stock;2T5SHA;SEI;4.25;6;0;0;26
SEIKO 2PAIRE STAR Unif 1.50 Brun 85% stock;2T5SHA;SEI;4.25;6;0.25;2;26
SEIKO 2PAIRE STAR Unif 1.50 Gris 85% stock;2T5SIA;SEI;0;2;0;0;32
SEIKO 2PAIRE STAR Unif 1.50 Gris 85% stock;2T5SIA;SEI;0;2;0.25;2;32
SEIKO 2PAIRE STAR Unif 1.50 Gris 85% stock;2T5SIA;SEI;0.25;2;0;0;32
